language_name,Deutsch
FinalDungeon_SmallCave_CrobatTrade_Question,Hello there!*Do you want to trade your~Rhyhorn for Crobat?
FinalDungeon_SmallCave_CrobatTrade_Answer_No,Well, if you don't want to...
FinalDungeon_SmallCave_CrobatTrade_AfterTrade,Now, if only I had a protector...
FinalDungeon_SmallCave_CrobatTrade_TradeSuccess,Okay, connect the cable~like so!
FinalDungeon_SmallCave_CrobatTrade_TradeFail,Hmmm? This isn't Rhyhorn.*Think of me when you get one.
FinalDungeon_SmallCave_CrobatTrade_CatchMethod,Received in a trade in the
FinalDungeon_SmallCave_CrobatTrade_CatchLocation,Final Dungeon

FinalDungeon_SmallRoom2_GentlemanJones_IntroMessage,I don't have time for your~garbage.
FinalDungeon_SmallRoom2_GentlemanJones_OutroMessage,I must salute you!
FinalDungeon_SmallRoom2_GentlemanJones_DefeatMessage,Thanks for the lesson.
FinalDungeon_SmallRoom2_LassSummer_IntroMessage,I need to loosen up!
FinalDungeon_SmallRoom2_LassSummer_OutroMessage,Take it easy!
FinalDungeon_SmallRoom2_LassSummer_DefeatMessage,Battling relaxes me!

FinalDungeon_UndergroundCaveMazeB1F_HikerJohnny_IntroMessage,How did I end up here?
FinalDungeon_UndergroundCaveMazeB1F_HikerJohnny_OutroMessage,Doh! You win!
FinalDungeon_UndergroundCaveMazeB1F_HikerJohnny_DefeatMessage,I'm a hiker, and even I got~lost!
FinalDungeon_UndergroundCaveMazeB1F_HikerTed_IntroMessage,I don't like it here.
FinalDungeon_UndergroundCaveMazeB1F_HikerTed_OutroMessage,Ease up! What am I doing?~Which way is out?
FinalDungeon_UndergroundCaveMazeB1F_HikerTed_DefeatMessage,Do you have a map?
FinalDungeon_UndergroundCaveMazeB1F_JrTrainerFemaleQuinn_IntroMessage,I like to help!
FinalDungeon_UndergroundCaveMazeB1F_JrTrainerFemaleQuinn_OutroMessage,I'm out of Pokémon!
FinalDungeon_UndergroundCaveMazeB1F_JrTrainerFemaleQuinn_DefeatMessage,I love helping, okay?
FinalDungeon_UndergroundCaveMazeB1F_HikerMorgan_IntroMessage,WRONG WAY!
FinalDungeon_UndergroundCaveMazeB1F_HikerMorgan_OutroMessage,I give!
FinalDungeon_UndergroundCaveMazeB1F_HikerMorgan_DefeatMessage,LEAVE!
FinalDungeon_UndergroundCaveMazeB1F_JrTrainerFemaleCaitlyn_IntroMessage,And the family attacks!
FinalDungeon_UndergroundCaveMazeB1F_JrTrainerFemaleCaitlyn_OutroMessage,You play hard!
FinalDungeon_UndergroundCaveMazeB1F_JrTrainerFemaleCaitlyn_DefeatMessage,That was just too much!
FinalDungeon_UndergroundCaveMazeB1F_JrTrainerFemaleYolanda_IntroMessage,Watch where you're going!
FinalDungeon_UndergroundCaveMazeB1F_JrTrainerFemaleYolanda_OutroMessage,It was too dark!
FinalDungeon_UndergroundCaveMazeB1F_JrTrainerFemaleYolanda_DefeatMessage,I'm scared!
FinalDungeon_UndergroundCaveMazeB1F_PokeManiacTroy_IntroMessage,Pokémon, fight!~Ready, go!
FinalDungeon_UndergroundCaveMazeB1F_PokeManiacTroy_OutroMessage,Game over!
FinalDungeon_UndergroundCaveMazeB1F_PokeManiacTroy_DefeatMessage,How about fistfight instead?

FinalDungeon_SmallRoom3_FishermanAstor_IntroMessage,I'm on the clock!
FinalDungeon_SmallRoom3_FishermanAstor_OutroMessage,I'm all out!
FinalDungeon_SmallRoom3_FishermanAstor_DefeatMessage,I get paid to just sit here.

FinalDungeon_JohtoLegendaryRoom_Rocket_BeforeGiveLegendary,What have I done?*I trapped such a graceful~Pokémon!*Please take this far far away~and let it live in peace.
FinalDungeon_JohtoLegendaryRoom_Rocket_Pokemon_CatchMethod,Received from a Rocket Grunt in the
FinalDungeon_JohtoLegendaryRoom_Rocket_Pokemon_CatchLocation,Final Dungeon
FinalDungeon_JohtoLegendaryRoom_Rocket_AfterGiveLegendary,Now just look at that, this~doesn't deserve to be~trapped here!*It's a shame those~Master Balls can be abused~this much...
FinalDungeon_JohtoLegendaryRoom_Rocket_TalkAgain,Don't tell anyone about this,~this is our secret.

FinalDungeon_SmallRoom4_GentlemanSilvester_IntroMessage,12,981...*12,982...*... you made me lose count of~these!
FinalDungeon_SmallRoom4_GentlemanSilvester_OutroMessage,Wow!
FinalDungeon_SmallRoom4_GentlemanSilvester_DefeatMessage,Please, leave me alone!

FinalDungeon_SmallRoom5_SailorSam_IntroMessage,HALT!
FinalDungeon_SmallRoom5_SailorSam_OutroMessage,Okay, you're not bad.
FinalDungeon_SmallRoom5_SailorSam_DefeatMessage,Can I work for you instead?

FinalDungeon_SmallRoom7_SailorTibby_IntroMessage,I like feisty kids like you!
FinalDungeon_SmallRoom7_SailorTibby_OutroMessage,Argh! Lost it!
FinalDungeon_SmallRoom7_SailorTibby_DefeatMessage,You will not be able to get to~our boss!

FinalDungeon_Lobby_HealLady_Intro,Wow, you made it this far!*You should rest.
FinalDungeon_Lobby_HealLady_Outro,Keep it up!
FinalDungeon_Lobby_Shopkeeper_Question,It may not have been the best~of ideas to open a shop here...~but I have very good items!*How may I help you?
FinalDungeon_Lobby_Shopkeeper_AfterQuit,Thank you!

FinalDungeon_Island_RocketGruntArnold_IntroMessage,Saving the best for last!
FinalDungeon_Island_RocketGruntArnold_OutroMessage,Ayaya!
FinalDungeon_Island_RocketGruntArnold_DefeatMessage,You must've given them 'roids!
FinalDungeon_Island_RocketGruntCaleb_IntroMessage,Heh, can't find a way through?
FinalDungeon_Island_RocketGruntCaleb_OutroMessage,Burned again!
FinalDungeon_Island_RocketGruntCaleb_DefeatMessage,Haha, I love those fake trees!
FinalDungeon_Island_RocketGruntGustav_IntroMessage,This god's fossil will make me~rich!
FinalDungeon_Island_RocketGruntGustav_OutroMessage,No!
FinalDungeon_Island_RocketGruntGustav_DefeatMessage,Don't kill me, just take it!
FinalDungeon_Island_PaletteRed_IntroMessage,Oh hey, Black told me all about~you.*Since you defeated and~humiliated Giovanni, his old~crew defected to our cause.*So, I really have you to thank~for my Rocket army.*And you know?*That works for me.
FinalDungeon_Island_PaletteRed_OutroMessage,No! Impossible! They are max~level!
FinalDungeon_Island_PaletteRed_AfterDefeat1,...*You've never been west of~Rijon, have you?*You have no idea what power~lies out there.*You think this will put a stop~to my plan?*You can't fathom the world I~want to create!*Humanity has lost its way and~only the Guardians can show~us the path to salvation.*I'll take my loyal Rockets and~I'll transform them into~something better!*Something with a purpose!
FinalDungeon_Island_PaletteRed_AfterDefeat2,What was that?*Sounds like it came from the~cave.
FinalDungeon_Island_PaletteRed_AfterDefeat3,You can deal with whatever~that is.*Take whatever you want~from inside, I have a higher~purpose now.*I won't be seeing you again.

FinalDungeon_FinalCave_Phancero_1,!
FinalDungeon_FinalCave_Phancero_2,Ceroo!

FinalDungeon_FinalShop_Clerk_Question,Uh? Who are you?*Well, it doesn't matter, if~you have any cash, that is.*How may I help you?
FinalDungeon_FinalShop_Clerk_Store,Take your time.
FinalDungeon_FinalShop_Clerk_Quit,Thank you!
FinalDungeon_FinalShop_Scientist_Question,Palette Red made us work~for him, but we make some~money selling some of~his resources...*Would you be interested?
FinalDungeon_FinalShop_Scientist_Store,Take your time.
FinalDungeon_FinalShop_Scientist_Quit,Thank you!
FinalDungeon_FinalShop_Manager_Question,That weird bird back there?*I know nothing about it,~it came flying from the~Haunted Forest a~while ago.*I've heard some legends about~a mysterious bird in Naljo,~maybe you can find more~information there?*Anyways... Should we talk~business?
FinalDungeon_FinalShop_Manager_Store,Take your time.
FinalDungeon_FinalShop_Manager_Quit,Thank you!
FinalDungeon_FinalShop_BikeMan_Question,I was forced to work here,~so I can take the risk and~sell you some of Palette~Red's stuff.*Want any?
FinalDungeon_FinalShop_BikeMan_Store,Take your time.
FinalDungeon_FinalShop_BikeMan_Quit,Thank you!
FinalDungeon_FinalShop_GymGuy_Question,All these resources are being~transported to Naljo...~I wonder what for?~I can slip you some... for a~price, of course.*Wanna take a look?
FinalDungeon_FinalShop_GymGuy_Store,Take your time.
FinalDungeon_FinalShop_GymGuy_Quit,Thank you!
FinalDungeon_FinalShop_Book,We have managed to mass-produce TMs and other items. We are one step closer to producing reusable TMs!

[Madame Renifler]
MadameRenifler_Hall_ClosedDoors,<Player.Name>: We're currently~out on the ocean, it wouldn't~be safe to leave now.
MadameRenifler_Hall_Music_Path,Currently Playing:~Path*by JappaWakka
MadameRenifler_Hall_Painting_PawsPaws,"PawsPaws"
MadameRenifler_Hall_Painting_Angery,"Angery"
MadameRenifler_Hall_Painting_Slide,"Slide"
MadameRenifler_Hall_Painting_Piti,"Piti"
MadameRenifler_Hall_Painting_Blep,"Blep"
MadameRenifler_Hall_Painting_Piti,"Scrun"

MadameRenifler_DanceClub_YoungBoy,I love the music here!*"Play It" by JappaWakka is~my favorite!
MadameRenifler_DanceClub_Lass,Do you think my dance moves~look good?
MadameRenifler_DanceClub_SuperNerd,I can't stop dancing, my feet~move on their own!
MadameRenifler_DanceClub_Youngster,AlexCorruptor makes some~badass Game Boy remixes!
MadameRenifler_DanceClub_Music_Nike1,Currently Playing: nike#01*by DSX~- Game Boy cover by AlexCorruptor
MadameRenifler_DanceClub_Music_PlayIt,Currently Playing:~Play It*by JappaWakka
MadameRenifler_DanceClub_Music_Pr0ndiskOutro,Currently Playing: Pr0ndisk Outro*by Zalza~- Game Boy cover by AlexCorruptor
MadameRenifler_DanceClub_Music_Worship,Currently Playing: Worship*by Amadeus Voxon~- Game Boy cover by AlexCorruptor
MadameRenifler_DanceClub_Music_Sorrow,Currently Playing: Sorrow*by AlexCorruptor & JappaWakka
MadameRenifler_DanceClub_ChooseSong_Question,What song do you want to~play?
MadameRenifler_DanceClub_ChooseSong_Nike1,nike#01
MadameRenifler_DanceClub_ChooseSong_PlayIt,Play It
MadameRenifler_DanceClub_ChooseSong_Pr0ndiskOutro,Pr0ndisk Outro
MadameRenifler_DanceClub_ChooseSong_Worship,Worship
MadameRenifler_DanceClub_AlexCorruptor_Intro,<Player.Name>: That Tepig is~operating the DJ set!~Incredible!*Alex: Thank you.~Hi, I am AlexCorruptor, but~you can call me Alex.*<Player.Name>: And you can talk?!*Alex: Well... yeah... it's a~long story...
MadameRenifler_DanceClub_AlexCorruptor_FirstTime,Are you looking for~JappaWakka?*<Player.Name>: Yeah, I am!*Alex: He's at the bridge of~the ship, up the stairs to~the right.*By the way, if you'd like to~hear a different song, choose~the one you want on the~DJ set.
MadameRenifler_DanceClub_AlexCorruptor_BeforeJappa,Alex: JappaWakka is at the~bridge of the ship, up the~stairs to the right. If you'd~like to hear a different song,~choose the one you want on the~DJ set.
MadameRenifler_DanceClub_AlexCorruptor_AfterJappa_Intro,Alex: ...Jappa is worried~about me, you say?*Hmm... Maybe I should tell you~about my worries.*It's gonna be long, so~listen up.
MadameRenifler_DanceClub_AlexCorruptor_AfterJappa_Story,You see, I am not from this~region, and my journey up~until now hasn't exactly been~smooth either, so let me tell~you all about it from the~beginning.*I was born in the Unova region~and when I grew up, I started~growing fond of the Tepig~evolution line.*I had a few of those and we~were hugging all the time.*One day, I woke up in a world~unknown to me, with a voice~calling for help.*I looked down, saw my~reflection and saw that~I transformed into a~shiny Tepig.*Suddenly I was up in the sky~and started falling down~hitting some of the trees in~the process.*Shortly after I met 3 other~Pokémon:~Roffe the Snivy,~Lossy the Axew,~and Jappa the Oshawott.*We became friends very~quickly and we started~adventuring together as~a team.*We faced many different~battles, puzzles and other~Pokémon who needed help.*At one point, we encountered~a Hydreigon who ended up~following me specifically,~which initially gave me an~idea that he know who I was.*In the end, we defeated the~greatest evil that was~threatening the entire world.*Soon after this, it was my~time to go back to the normal~world and to never come back.*All 3 of my friends, Roffe,~Lossy and Jappa were sad to~see me go, they even begged~for me to stay, but it seemed~that the balance of nature~would've shifted if that were~to happen.*I started glowing and~ascending slowly, marking the~end of our adventures.*Before I finally got back to~the normal world I looked down~at them, they were crying,~and I wished that I didn't~have to leave that world.*When I returned to the normal~world, I found myself in Ilex~Forest, still as a shiny Tepig.*I realised that I still had~the ability to talk to the~other Pokémon, but I hadn't~encountered any humans yet.*Soon enough I met~JappaWakka, who was a nice~guy, and we were able to~talk to each other without~any problem, which meant~that I could talk to~humans too.*He told me about this ship~that he was trying to build~where I could stay and learn~more about myself, and I~ended up becoming interested~in creating music.*Almost all the stuff that you~hear in this club, including~what's currently playing, was~composed or covered by me.*I also learned about ciphers~which are used to decode~stuff, and about 4-dimensional~hypercubes like the one~hanging from the ceiling.*I still think about all the~friends I made back in that~world, while also wondering~whether Jappa from that~world and JappaWakka from~this world are the same~or not.*I avoid telling him about~these experiences, because~I'm not sure what he'd think of~it all...*As of late, I've started~dreaming about that world,~with Hydreigon seeming to~know that I am watching.*Whether that means anything,~I don't know, but I still wish~that I could get back there...*Well, <player.name>, I hope you~can relate to me on any level...
MadameRenifler_DanceClub_JappaWakka,JappaWakka: Hey, <Player.Name>!~Have you heard from~Alex yet?*<Player.Name>: Well, from his~story remembered that the~first time he appeared back~in this world.... he found~himself in Ilex Forest.*Maybe it's worth looking for~him there!*JappaWakka: Good idea!~Keep me up to date!

MadameRenifler_Bridge_Music_Breeze,Currently Playing:~Breeze*by JappaWakka
MadameRenifler_Bridge_JappaWakka_FirstTalk1,JappaWakka: Hiya, <Player.Name>!*Welcome to my ship: Madame~Renifler!*Built it myself, pretty~proud of it.*Don't worry, it's perfectly~safe.*My good buddy Alex helped me~out a lot.*He's got a nose for finding~things that need improvement~and fixing.*Have you met him yet?~He's the Tepig operating~the DJ set in the dance~room below.*I'm kinda worried about Alex~though.*There seems to be something~troubling him, but he seems~to not want to talk~about it.*If you're able to, please~let him know he can always~tell me anything and that~I'm there for him if he~needs me.
MadameRenifler_Bridge_JappaWakka_FirstTalk2,JappaWakka: Hiya, <Player.Name>!~Have you met Alex yet?*He's the Tepig operating~the DJ set in the dance~room below.*There seems to be something~troubling him, but he~seems to not want to ~about it.*If you're able to, please~let him know he can always~tell me anything and that~I'm there for him if he~needs me.
MadameRenifler_Bridge_JappaWakka_AfterAlexStory1,JappaWakka: Have you met~Alex?*What did he say?*...*I see.*Well that explains a lot.~I'm glad I know what's~going on.*I don't have a lot of~knowledge about different~universes, but I mean...~with Pokémon, anything~is possible!*Who knows, maybe he'll be~able to return to that~Pokémon world one day!*We'll see, but until that~happens I'll just try to be~the best friend I can be~in this one.*Thanks for telling me,~<Player.Name>.*Here, I got you something~to remember us by.
MadameRenifler_Bridge_JappaWakka_ReceiveSniffCat,<Player.Name> received a framed~photo of a sniffing cat!
MadameRenifler_Bridge_JappaWakka_AfterAlexStory2,You can hang it on the wall of~your room if you like.~Your computer should be able~to help you with that.
MadameRenifler_Bridge_JappaWakka_AfterAlexStory3,Ah, we've arrived back at~Castro Valley's harbor again.*Oh! Before you go, would you~like to have a Pokémon battle~with me?*I've got something extra~special for you if you~can defeat me!
MadameRenifler_Bridge_JappaWakka_Battle_No,That's okay, feel free to~come back if you want to~challenge me later!
MadameRenifler_Bridge_JappaWakka_Battle_QuestionAfterNo,JappaWakka: Ah, <Player.Name>!~You're back!*Ready to challenge me?
MadameRenifler_Bridge_JappaWakka_Battle_Yes1,Alrighty then!*Let's see what you got,~Champion!
MadameRenifler_DeveloperJappaWakka_OutroMessage,JappaWakka: Wowzers! That was~some skilled battling! You've~certainly proven yourself~worthy of this reward!
MadameRenifler_Bridge_JappaWakka_Battle_Yes2,<Player.Name> received a~Ph4D95210XaP!
MadameRenifler_Bridge_JappaWakka_Phancero_CatchMethod,Received as a gift at
MadameRenifler_Bridge_JappaWakka_Phancero_CatchLocation,Madame Renifler
MadameRenifler_Bridge_JappaWakka_Battle_Yes3,JappaWakka: That's odd, your~Pokédex should've told you~it's a Phancero.*I'd let Professor Tim take~a look at that device if I~were you.*Anyhow, I'm glad I got the~opportunity to meet you.*I wish you the best of luck!~See ya later!
MadameRenifler_Bridge_JappaWakka_TalkAgain_GlitchedDex,JappaWakka: I'd let Professor~Tim take a look at that~Pokédex if I were you.*Anyhow, I'm glad I got the~opportunity to meet you.*I wish you the best of luck!~See ya later!
