language_name,Nederlands
Eagulou_Main_MistStoneGuy_HaveMistStone,Dus je hebt een Miststeen~weten te bemachtigen?~Misschien ben jij wel de~uitverkorene.*Die grot daar was bedoeld~als test voor trainers die op~zoek waren naar de~Tromtorenstad Gym, maar de~nieuwe Leider...*Nou, dat zul je snel genoeg~ontdekken.
Eagulou_Main_MistStoneGuy_AfterGiovanni,Heb je Giovanni verslagen?*Het lijkt erop dat je die~Miststeen waardig was!*Mogen de Poké-goden je~zegenen!
Eagulou_Main_Sign_City,Tromtorenstad*De Totaal Ondergewaardeerde Stad.
Eagulou_Main_Sign_Park,Tromtorenpark
Eagulou_Main_Sign_MtBoulder,Zwerfkeiberg*Sluiproute naar~Mertenstad*Er zit een briefje bij:~Kijk uit! Een Pokémon heeft~zich onlangs genesteld~in de Zwerfkeiberg en de~temperatuur is er gedaald tot~het vriespunt!*Er is een extra notitie aan~toegevoegd: Arme Growlithe...
Eagulou_Main_MistStoneBarrier,Iets duwt je weg.
Eagulou_Main_SandInClothes,<Player.Name>: Er zit wat zand~in mijn kleren.*Ik hoop dat het genoeg is~voor die wetenschapper in~Haagwachterstad!

Eagulou_PokeCenter_CoolTrainerFemale,Mijn vriend is druk bezig~met het vangen van Pokémon~in het Tromtorenpark.
Eagulou_PokeCenter_Gentleman,Wat is er met die grot, en~dan bedoel ik niet de~Zwerfkeiberg...
Eagulou_PokeCenter_BenchGuy,Pokémon kunnen nog steeds~technieken leren nadat hun~evolutie is onderbroken.*De evolutie kan wachten~totdat nieuwe technieken~zijn geleerd.

Eagulou_PokeMart_ExtraItemsGirl,Het kan nooit kwaad om extra~spullen te hebben!
Eagulou_PokeMart_XAttackGirl,Hebben ze geen X-Aanval?~Dat is handig voor gevechten!

Eagulou_Cave_CoolTrainerFemaleKimberly_IntroMessage,Hoe ben je aan een Miststeen~gekomen?
Eagulou_Cave_CoolTrainerFemaleKimberly_OutroMessage,Ik heb verloren!
Eagulou_Cave_CoolTrainerFemaleKimberly_DefeatMessage,Je lijkt hier talent voor te~hebben.
Eagulou_Cave_CoolTrainerMaleRendell_IntroMessage,Je hebt de betovering van de~ingang verbroken.*Nou en?
Eagulou_Cave_CoolTrainerMaleRendell_OutroMessage,Ik had een kans...
Eagulou_Cave_CoolTrainerMaleRendell_DefeatMessage,Blijkbaar ben je goed!

Eagulou_Gym_GymGuy_BeforeBadge,Gym Gast: Yo! Kampioen in de~dop!*Dit is de moeilijkste Gym~tot nu toe.*Ik heb gehoord dat de Leider~Grond-Pokémon gebruikt, dus~Water- en Gras-Pokémon zijn~het meest geschikt om tegen~hem te vechten.
Eagulou_Gym_GymGuy_AfterBadge,Gym Gast: Ik heb nooit~getwijfeld dat je zou winnen!
Eagulou_Gym_GymGuy_BeforeSilphGiovanni,Gym Gast: Yo! Kampioen in de~dop!*Het lijkt erop dat de Leider~van deze Gym er niet is.*Ik hoorde hem iets zeggen~over het warenhuis in de~buurt van Bloemenbloeistad.*Misschien kun je hem daar~vinden?
Eagulou_Gym_RocketGrunt_Block1,Wat wil je?*Rot op!
Eagulou_Gym_RocketGrunt_Block2,Waarom heeft de baas me~gevraagd om die mafkees in~de gaten te houden...*Ach, wat maakt het ook uit.
Eagulou_Gym_RocketGrunt_Block3,Ik zei: ROT OP!
Eagulou_Gym_BlackbeltKenji_IntroMessage,Brullll!*Probeer mijn woede te~bedwingen!
Eagulou_Gym_BlackbeltKenji_OutroMessage,Aaaa!
Eagulou_Gym_BlackbeltKenji_DefeatMessage,Rot op, mietje!
Eagulou_Gym_CoolTrainerMaleEnrique_IntroMessage,Heh! Heb je nog steeds de~kracht om te vechten?
Eagulou_Gym_CoolTrainerMaleEnrique_OutroMessage,Ik heb geen brandstof meer!
Eagulou_Gym_CoolTrainerMaleEnrique_DefeatMessage,Onze Gymleider houdt zich~niet in!
Eagulou_Gym_TamerCyrus_IntroMessage,Pokémon en ik zijn beste~vrienden!
Eagulou_Gym_TamerCyrus_OutroMessage,Jullie zijn in perfecte~harmonie!
Eagulou_Gym_TamerCyrus_DefeatMessage,Wat?
Eagulou_Gym_BlackbeltRyu_IntroMessage,Halt!
Eagulou_Gym_BlackbeltRyu_OutroMessage,Ga!
Eagulou_Gym_BlackbeltRyu_DefeatMessage,Waar wacht je nog op?
Eagulou_Gym_CoolTrainerMaleTyron_IntroMessage,Heb je moeite met lopen hier?
Eagulou_Gym_CoolTrainerMaleTyron_OutroMessage,Ik verloor mijn grip!
Eagulou_Gym_CoolTrainerMaleTyron_DefeatMessage,De Leider zal me uitfoeteren!
Eagulou_Gym_BlackbeltLei_IntroMessage,Hahahaha!
Eagulou_Gym_BlackbeltLei_OutroMessage,A-jah!
Eagulou_Gym_BlackbeltLei_DefeatMessage,Ga niet zo snel!
Eagulou_Gym_TamerUlric_IntroMessage,Mijn Pokémon gehoorzamen mij~hoe dan ook!
Eagulou_Gym_TamerUlric_OutroMessage,Auw! Zweepslag!
Eagulou_Gym_TamerUlric_DefeatMessage,Wacht! Ik was gewoon onvoorzichtig!
Eagulou_Gym_PaletteBlack_IntroMessage,...*Wat? Dacht je dat ik een van~de handlangers hier was?*Wat sneu!*Sinds hij negen jaar geleden~verloor van een jochie in Kanto,~heeft de oude baas het~respect van de organisatie~verloren!*Weet je wat dat betekent?*Een uitstekende doelwit voor~rekrutering!*Er is een regio ten westen~van hier die corrupt en~bijgelovig genoeg is om voor~onze eigen doeleinden uit~te buiten.*Zodra iedereen hier lucht~krijgt van onze plannen,~zullen ze zich bij ons~aansluiten en zullen we het~geld binnenhalen!*En jij, kleintje?*Wil je je bij ons aansluiten~om een Paletpatrouilleur~te worden?
Eagulou_Gym_PaletteBlack_OutroMessage,Ik vat dat maar op als een~nee...
Eagulou_Gym_PaletteBlack_DefeatMessage,Palet Rood en ik zullen~binnenkort deze clowns~aanpakken.*En dan, wanneer hij het het~minst verwacht, BOEM!*Zal ik de leiding hebben.
Eagulou_Gym_PaletteBlack_AfterBattle,Tsk!*Het maakt niet uit wat je~doet.*Als je de baas hier vernederd~door hem te verslaan, help~je ons alleen maar.*Palet Rood en ik zullen~binnenkort deze clowns~aanpakken.*En dan, wanneer hij het het~minst verwacht, BOEM!*Zal ik de leiding hebben.
Eagulou_Gym_LeaderGiovanni_BeforeBattle,<Player.Name>: Wat?!*Ben jij de Gymleider hier?*Giovanni: Wel, wel.~Het is dus weer gebeurd.*Nadat we ons in Johto hadden~hergroepeerd na onze~nederlaag in Kanto, zijn we~naar Rijon verhuisd, in de~hoop aan de aandacht van~indringers te ontsnappen.*Maar helaas, je weet hoe het~is afgelopen.*Ik, Giovanni, de Gymleider~van Tromtorenstad, zal Team~Rocket opnieuw ontbinden als~je mij weet te verslaan.*Laten we eens kijken wie~de beste is, oké?
Eagulou_Gym_LeaderGiovanni_OutroMessage,Giovanni: Ik begin me~behoorlijk nostalgisch te~voelen.*Je hebt mijn Ster-Badge~verdiend, en de goedkeuring~van de League!
Eagulou_Gym_LeaderGiovanni_AfterBattle1,Giovanni: Dus, het komt tot~een einde.*Mijn nederlaag is een feit,~en zoals beloofd zal Team~Rocket worden ontbonden.*Maar voordat ik ga, neem de~Ster-Badge aan, en neem dit~afscheidsgeschenk ook mee.
Eagulou_Gym_LeaderGiovanni_AfterBattle2,TM 27 is Kloof!*Het schakelt Pokémon uit met~slechts één treffer!*Net als de Aarde-Badge in~Kanto zorgt de Ster-Badge~ervoor dat Pokémon van alle~niveaus elk van je bevelen~opvolgen.*Het toont je ware~meesterschap als Pokémon-~trainer.*Nu is het tijd om afscheid~te nemen.*Doe Red mijn hartelijke~groeten als je hem toevallig~tegenkomt, wil je?

Eagulou_Park_Gate_InfoClerk_Question,Hoi!~Is dit je eerste keer hier?
Eagulou_Park_Gate_InfoClerk_Answer_Yes,Wel, het lijkt op de Safari~Zone in Kanto, maar er leven~andere Pokémon~in dit gebied.*Zorg dat je niet zonder~ballen of stappen komt te~zitten!*Veel succes!
Eagulou_Park_Gate_InfoClerk_Answer_No,Sorry, je bent hier al een~vaste bezoeker!
Eagulou_Park_Gate_EntranceClerk_EndOfRun,Je moet nu je SafariBallen~inleveren.
Eagulou_Park_Gate_EntranceClerk_Exit_Question,Weet je zeker dat je het~Park wilt verlaten?
Eagulou_Park_Gate_EntranceClerk_Exit_Answer_Yes,Dan moet je nu je~SafariBallen inleveren.
Eagulou_Park_Gate_EntranceClerk_Exit_Answer_No,Dan wens ik je veel succes!
Eagulou_Park_Gate_EntranceClerk_Exit_ComeAgain,Bedankt. Kom snel weer~terug!
Eagulou_Park_Gate_EntranceClerk_Enter_Question,Welkom in het Tromtorenpark!*Voor slechts $500 kun je~proberen alle Pokémon te~vangen die je wilt!*Wil je meedoen aan de jacht?
Eagulou_Park_Gate_EntranceClerk_Enter_Answer_Yes_EnoughMoney1,Dat is dan $500, alstublieft!
Eagulou_Park_Gate_EntranceClerk_Enter_Answer_Yes_EnoughMoney2,We gebruiken hier alleen~een speciaal soort PokéBal.
Eagulou_Park_Gate_EntranceClerk_Enter_Answer_Yes_EnoughMoney3,We roepen je om via de~luidsprekers wanneer je geen~stappen of SafariBallen meer~hebt.
Eagulou_Park_Gate_EntranceClerk_Enter_Answer_Yes_NotEnoughMoney,Sorry! Je hebt niet genoeg~geld.
Eagulou_Park_Gate_EntranceClerk_Enter_Answer_No,Oké. Kom gerust nog eens~terug!
Eagulou_Park_Gate_BothClerks_LostTrack,We zijn je uit het oog~verloren en konden je~nergens vinden!*Je moet je aan de regels~houden, doe dit niet nog~eens!
Eagulou_Park_Gate_BothClerks_IllegalEnter,Hé!*Hoe ben je hier~binnengeslopen?!*Je moet betalen om in het~Park te mogen vangen!*Doe dit niet nog eens!

Eagulou_Park_Area1_House_GirlfriendSara,Sara: Waar is mijn vriendje,~Erik, gebleven?
Eagulou_Park_Area1_House_GiftScientist,Ik vang Pokémon om mee naar~huis te nemen als cadeautjes!

Eagulou_Park_Area2_Sign_RestHouse,Pauzeruimte
Eagulou_Park_Area2_House_EeveeGuy,Mijn Eevee is geëvolueerd in~een Leafeon!*Maar de Eevee van een vriend~werd een Glaceon!*Ik vraag me af waarom?
Eagulou_Park_Area2_House_HoleGuy,Er is ergens in het Park een~gat gegraven.*Maar door wie?*Of wat?
Eagulou_Park_Area2_House_BoyfriendErik,Erik: Ik heb mijn vriendin,~Sara, beloofd dat ik voor~haar een Jynx zou vangen,~maar dat is me nog niet~gelukt.*Ik heb bijna geen Safari-~Ballen meer!

Eagulou_Park_Area3_House_BushedGuy,Hoeveel heb je er gevangen?~Ik ben doodop van het werk!
Eagulou_Park_Area3_House_ChanseyGuy,Ik heb een Chansey gevangen!*Dat maakt het allemaal de~moeite waard!
Eagulou_Park_Area3_House_TiredGuy,Oef! Ik ben moe van al het~plezier!

Eagulou_Park_TimeIsUp,Ding! Je tijd is om!

Eagulou_Park_SecretCaveB1F_CoolTrainerMaleMicky_IntroMessage,Heb jij de Geheime Grot ook~gevonden?
Eagulou_Park_SecretCaveB1F_CoolTrainerMaleMicky_OutroMessage,De geruchten waren waar!
Eagulou_Park_SecretCaveB1F_CoolTrainerMaleMicky_DefeatMessage,Deze grot is niet ZÓ goed~verborgen.
Eagulou_Park_SecretCaveB1F_CoolTrainerFemaleShirlee_IntroMessage,Ik zal je laten zien hoe~goed je bent!
Eagulou_Park_SecretCaveB1F_CoolTrainerFemaleShirlee_OutroMessage,Ik ben woedend!
Eagulou_Park_SecretCaveB1F_CoolTrainerFemaleShirlee_DefeatMessage,Je hebt me laten zien hoe~goed ik was!
Eagulou_Park_SecretCaveB1F_CoolTrainerMaleRyker_IntroMessage,Nee!*Er is niets hier!
Eagulou_Park_SecretCaveB1F_CoolTrainerMaleRyker_OutroMessage,Ik geloof het niet!
Eagulou_Park_SecretCaveB1F_CoolTrainerMaleRyker_DefeatMessage,Er komen vreemde geluiden~van beneden!*Eng hoor!

Eagulou_Park_SecretCave_B2F_Mewtwo,Mewtwo!
Eagulou_Park_SecretCave_B2F_Switch_Question,Er zit een schakelaar op de~muur!*Zal ik erop drukken?
Eagulou_Park_SecretCave_B2F_Switch_Answer_Yes,<Player.Name>: Wat was dat?
Eagulou_Park_SecretCave_B2F_Switch_Answer_No,<Player.Name>: Wie weet wat er~zal gebeuren, ik neem maar~beter het zekere voor het~onzekere.

[Mt. Boulder]
MtBoulder_B1F_Sign_Ruins,Zwerfkeibergruïnes
MtBoulder_B1F_Sign_EvolveEevee,Wauw!*Het is je gelukt om hier te~komen!*Gefeliciteerd, probeer een~Eevee te laten evolueren in~deze ijskoude grot!
MtBoulder_B1F_Articuno_Cry,Krieee!
MtBoulder_B1F_Suicune_Cry,Rrrooh!
MtBoulder_EndParkRun1,<Player.Name>: Aangezien ik~uit het park ben weggeslopen,~zijn deze nu van mij,~denk ik.
MtBoulder_EndParkRun2_OneBall,<Player.Name> heeft een~SafariBal "ontvangen"!
MtBoulder_EndParkRun2_MoreThanOneBall,<Player.Name> heeft~SafariBallen "ontvangen"!

[Bunker]
Bunker_CanPiles,Talloze blikken Ho-O's zijn~op elkaar gestapeld.
Bunker_Boxes,Er moet hier genoeg voedsel~liggen om jaren mee vooruit~te kunnen!
Bunker_Bookshelves,Er liggen veel ingewikkelde~documenten...*Ze lijken over Rijon, Naljo~en de Hoeders te gaan.
Bunker_Bookshelf_Notebook,<Player.Name>: Er steekt een~notitieboekje uit...*17 januari 2004:~Ik heb eindelijk een manier~gevonden om meer geld te~vergaren.*Ik heb een medewerker in~het Slotwater-Casino~omgekocht en een gokkast~gemanipuleerd.*Ik heb er een subtiel teken~op gekrast, voor het geval~ze hem verplaatsen.*Maar ik moet oppassen dat ik~geen argwaan wek...
Bunker_PC_Intro,Het is een oude en stoffige~PC.
Bunker_PC_Question,Dit lijkt op een dagboek.~Lezen?
Bunker_PC_AnswerYes,Ik sprak Stella vandaag weer.~Ik wou dat ik dat niet had~gedaan.*Ze heeft het allemaal gezien.*De oceanen zullen koken door~de toorn van degene met de~vurige blik en klauwen van~staal.*Zodra de oceanen zijn~verdampt, zal hij over de~zeebodem galopperen en dit~land dat ik zo liefheb~verwoesten.*Het zal verminkt worden en~veranderen in een dorre~wildernis.*Mijn vrienden, mijn familie,~ze willen niet naar me~luisteren.*Er zullen geen overlevenden~zijn.*Rijon is gedoemd.*Ik moet me voorbereiden.
Bunker_PC_Outro,<Player.Name>: De andere~bestanden zijn beveiligd met~een wachtwoord.*Verwees die persoon naar~die legendarische Hoeder?*Wat onheilspellend...

[30 Years Cave]
30YearsCave_PokeFanHoward_IntroMessage,Als je hier doorheen komt,~ben je een meester!
30YearsCave_PokeFanHoward_OutroMessage,Nee! Ongelooflijk!
30YearsCave_PokeFanHoward_DefeatMessage,Je had gewoon geluk...
30YearsCave_BlackBeltCrunch_IntroMessage,Hoe heb je ons gevonden?!
30YearsCave_BlackBeltCrunch_OutroMessage,Aiyah!
30YearsCave_BlackBeltCrunch_DefeatMessage,Kun jij deze rotsblokken-~puzzel oplossen?
30YearsCave_JugglerBarney_IntroMessage,Waarom ben je hier?
30YearsCave_JugglerBarney_OutroMessage,Goed gedaan!
30YearsCave_JugglerBarney_DefeatMessage,Ga mijn huis uit!
30YearsCave_TamerBrend_IntroMessage,Kom op! Ik zal je een pak~slaag geven!
30YearsCave_TamerBrend_OutroMessage,Ik heb zelf een pak slaag~gekregen!
30YearsCave_TamerBrend_DefeatMessage,De temmer is getemd!
30YearsCave_JugglerZac_IntroMessage,Is hier wel iets?*Misschien...
30YearsCave_JugglerZac_OutroMessage,Je hebt me te pakken!
30YearsCave_JugglerZac_DefeatMessage,Je bent er bijna!
30YearsCave_Entei,Grrraaah!
30YearsCave_Moltres,Krieeaah!

[Route 65]
Route65_Main_Sign_North,Rijon League~Noordelijke Top*E pluribus unum.
Route65_Main_Sign_South,Route 65~Noordelijk Berggebied*Pad naar de Rijon League!

Route65_Guard1_Start,Je mag hier alleen passeren~als je de Marine-Badge hebt!
Route65_Guard1_HaveBadge,Oh! Dat is de Marine-Badge!*Vooruit dan!~Ga gerust verder!
Route65_Guard1_NoBadge,Je hebt de Marinebadge~nog niet!*Je moet hem hebben om bij~de Rijon League te komen!

Route65_Guard2_Start,Je mag hier alleen passeren~als je de Hagel-Badge hebt!
Route65_Guard2_HaveBadge,Oh! Dat is de Hagel-Badge!*Vooruit dan!~Ga gerust verder!
Route65_Guard2_NoBadge,Je hebt de Hagel-Badge~nog niet!*Je moet hem hebben om bij~de Rijon League te komen!

Route65_Guard3_Start,Je mag hier alleen passeren~als je de Spruit-Badge hebt!
Route65_Guard3_HaveBadge,Oh! Dat is de Spruit-Badge!*Vooruit dan!~Ga gerust verder!
Route65_Guard3_NoBadge,Je hebt de Spruit-Badge~nog niet!*Je moet hem hebben om bij~de Rijon League te komen!

Route65_Guard4_Start,Je mag hier alleen passeren~als je de Sparky-Badge hebt!
Route65_Guard4_HaveBadge,Oh! Dat is de Sparky-Badge!*Vooruit dan!~Ga gerust verder!
Route65_Guard4_NoBadge,Je hebt de Sparky-Badge~nog niet!*Je moet hem hebben om bij~de Rijon League te komen!

Route65_Guard5_Start,Je mag hier alleen passeren~als je de Vuist-Badge hebt!
Route65_Guard5_HaveBadge,Oh! Dat is de Vuist-Badge!*Vooruit dan!~Ga gerust verder!
Route65_Guard5_NoBadge,Je hebt de Vuist-Badge~nog niet!*Je moet hem hebben om bij~de Rijon League te komen!

Route65_Guard6_Start,Je mag hier alleen passeren~als je de Psyche-Badge hebt!
Route65_Guard6_HaveBadge,Oh! Dat is de Psyche-Badge!*Vooruit dan!~Ga gerust verder!
Route65_Guard6_NoBadge,Je hebt de Psyche-Badge~nog niet!*Je moet hem hebben om bij~de Rijon League te komen!

Route65_Guard7_Start,Je mag hier alleen passeren~als je de Gelijk-Badge hebt!
Route65_Guard7_HaveBadge,Oh! Dat is de Gelijk-Badge!*Vooruit dan!~Ga gerust verder!
Route65_Guard7_NoBadge,Je hebt de Equity-Badge~nog niet!*Je moet hem hebben om bij~de Rijon League te komen!

Route65_Guard8_Start,Je mag hier alleen passeren~als je de Ster-Badge hebt!
Route65_Guard8_HaveBadge,Oh! Dat is de Ster-Badge!*Vooruit dan!~Ga gerust verder!
Route65_Guard8_NoBadge,Je hebt de Ster-Badge~nog niet!*Je moet hem hebben om bij~de Rijon League te komen!

[Route 65 - Route 67 Gate]
Route65_Route67_Gate_Guard,Wees voorzichtig kleintje,~de cavernes zijn gevaarlijk,~zelfs voor ervaren trainers.*Ten oosten van deze grotten~liggen de Sevii-Eilanden,~maar er is geen manier om~van daaruit naar Rijon te~komen...*Hopelijk vinden ze daar in~de toekomst een manier voor.
Route65_Route67_Gate_Scientist,Als je deze weg vervolgt,~kom je in Seneca-Cavernes.*In de diepten ervan leven~veel sterke Pokémon, en~sommigen beweren zelfs dat~er nog steeds oeroude~Pokémon leven, maar ik heb~alleen maar fossielen~gevonden.
Route65_Route67_Gate_YoungBoy,Hier komen was te makkelijk.~Die Gymleiders gebruiken~niet eens hun echte teams,~zelfs niet als ik erom zou~smeken.*Waarom zouden ze het~opzettelijk makkelijker maken~voor de uitdagers?

[Route 67]
Route67_Main_Sign,Route 67~Seneca-Schiereiland*Pad naar de Rijon League!
Route67_Main_Suloku,Suloku: Hé! <Player.Name>!*Ik hoop dat je geniet van je~Poké-avontuur!*Probeer Eevee eens te~evolueren in een grot of bos!*Wist je trouwens dat Primeape~evolueert wanneer hij~uitschakeld wordt vóór- of~nadat hij naar een hoger~niveau stijgt?

Route67_PokeCenter_BenchGuy,Dit Pokémon-Centrum is~recentelijk gebouwd!
Route67_PokeCenter_RedditGuy,Ik check Reddit voor updates~over Pokémon Prisma!
Route67_PokeCenter_KangaskhanGuy_Question,Yo!*Ik heb een Kangaskhan, een~Pokémon~die niet voorkomt in~Rijon!*Het kost je wel een flinke~duit - $60.000!*Wil je hem?
Route67_PokeCenter_KangaskhanGuy_Decline,Geen vette swag voor jou dan.
Route67_PokeCenter_KangaskhanGuy_NotEnoughMoney,Hé!*Geen pegels, geen...*uh...*Pokémon.
Route67_PokeCenter_KangaskhanGuy_AfterSelling,Elke dag weer hosselen...*Oh nee, hoorde je me?!
Route67_PokeCenter_KangaskhanGuy_Kangaskhan_CatchMethod,Gekocht van iemand op
Route67_PokeCenter_KangaskhanGuy_Kangaskhan_CatchLocation,Route 67
Route67_PokeCenter_ImpatientGuy,De teleporter duurt een~eeuwigheid. Ik wil hem NU!

Route67_TeleportScientist_Question,Hallo daar, ik ben...*EEN WETENSCHAPPER!*Ik ben bezig met het bouwen~van een teleporter die~iedereen van Rijon naar~Naljo flitst.*Zie het als een kortere~route naar onze League, want~Naljo heeft geen eigen~League.*Al duurt het een stuk langer~dan ik had voorzien.*Mensen worden ongeduldig,~maar ik ben er nog steeds~mee bezig!*Omdat je zo geduldig bent,~wil je een beloning?
Route67_TeleportScientist_AnswerNo,Ik begrijp het niet, de~WETENSCHAPPER geeft je~gratis spullen!
Route67_TeleportScientist_AnswerYes,Hier, neem deze zogenaamde~Toverstok die ik vond.*Hij is kapot...~Ik wenste dat dit project~eindelijk klaar zou zijn,~maar er gebeurde niets.*Maar hij ziet er wel cool uit.
Route67_TeleportScientist_AfterGift,Ik geloof niet in magie,~en ik draag ook geen grote~rode schoenen.

[Seneca Caverns]
SenecaCaverns_1F_FossilScientist,Ik bestudeer de grot, op~zoek naar fossielen om~machtige oude Pokémon tot~leven te wekken.
SenecaCaverns_1F_RocketGruntDerrick_IntroMessage,Geef me je fossielen!
SenecaCaverns_1F_RocketGruntDerrick_OutroMessage,...Alsjeblieft?
SenecaCaverns_1F_RocketGruntDerrick_DefeatMessage,De leider zal niet blij zijn...
SenecaCaverns_1F_RocketGruntRosalyn_IntroMessage,Waar denk je dat je naartoe~gaat?
SenecaCaverns_1F_RocketGruntRosalyn_OutroMessage,Nou ja, het maakt ook niet~uit.
SenecaCaverns_1F_RocketGruntRosalyn_DefeatMessage,Je zult daar beneden toch~geen fossielen vinden.
SenecaCaverns_1F_ScientistDarian_IntroMessage,Heb je fossielen gevonden?
SenecaCaverns_1F_ScientistDarian_OutroMessage,Ik wil alleen even snel~kijken...
SenecaCaverns_1F_ScientistDarian_DefeatMessage,Mijn collega's in~Haagwachterstad hebben mijn~Pokémon tot leven gewekt!*Het lijkt erop dat Team~Rocket deze grotten heeft~leeggehaald, ik kan geen~fossielen meer vinden...

[Rijon League]
League_Exterior_Sign,    Rijon League~Noordelijke Top*E pluribus unum.

League_EntranceHall_GymGuy_BeforeChampion,Gym Gast: Yo! Kampioen in de~dop!*Bij de Rijon League moet je~vier trainers en de huidige~Kampioen verslaan om die~titel te bemachtigen.*Zet hem op.
League_EntranceHall_GymGuy_AfterChampion,Gym Gast: Yo! Kampioen!*Dus je hebt alle Elite Vier~leden verslagen?*Ze hebben non-stop getraind~om zelf de Kampioen te~worden, dus als je ze~opnieuw wilt uitdagen, kun~je maar beter voorbereid~zijn!*Trouwens, heb je de~Gymleiders opnieuw bezocht?*Nu je de Kampioen bent~geworden, zullen ze met al~hun macht tegen je vechten!
League_EntranceHall_MoveTutor_Female_Question,Denk je dat je er klaar voor~bent?*Mooi, ga naar binnen!*Maar eerst, ik ken een~techniek die je kan helpen.*Zou je willen dat ik een van~je Pokémon de techniek~Giga-impact leer voor slechts~$8000?
